Farmer_ID,Farmer_Name,Village,District,State,Latitude,Longitude,Crop,Waste_Type,Waste_Weight_KG,Available_Date,Pickup_Time,Road_Access,Vehicle_Access,Moisture
FRM00158,Kamlesh Dubey,Narkhi,Firozabad,Uttar Pradesh,27.137835,78.554908,Paddy,Straw,1185.1,2026-08-01,Morning,Yes,Mini Truck,18.0
FRM00159,Chandrabhan Baghel,Vrindavan,Mathura,Uttar Pradesh,27.254469,77.817862,Cotton,Stalk,251.2,2026-08-23,Morning,Yes,Bullock Cart,24.4
FRM00160,Chandrabhan Shukla,Ghatampur,Kanpur,Uttar Pradesh,26.325285,80.591755,Cotton,Stalk,355.4,2026-08-21,Morning,No,Tractor,20.6
FRM00161,Naresh Chauhan,Kiloi,Rohtak,Haryana,29.1271,76.66042,Paddy,Straw,1398.4,2026-08-03,Morning,Yes,Mini Truck,22.8
FRM00162,Ramlal Lodhi,Purqazi,Muzaffarnagar,Uttar Pradesh,29.691283,77.693506,Mustard,Stalk,220.8,2026-08-02,Morning,No,Tractor,16.6
FRM00163,Jagram Kashyap,Badagaon,Jhansi,Uttar Pradesh,25.442622,78.539597,Maize,Residue,894.9,2026-07-30,Evening,No,Bullock Cart,20.9
FRM00164,Ajay Chauhan,Arajiline,Varanasi,Uttar Pradesh,25.572011,83.128132,Bajra,Residue,625.2,2026-07-25,Afternoon,Yes,Mini Truck,23.9
FRM00165,Dharmendra Garg,Teetron,Muzaffarnagar,Uttar Pradesh,29.4682,77.682342,Cotton,Stalk,168.3,2026-08-03,Morning,Yes,Mini Truck,10.0
FRM00166,Girish Sahu,Nidhuwa,Etah,Uttar Pradesh,27.48047,78.464346,Wheat,Straw,558.6,2026-08-09,Morning,Yes,Bullock Cart,24.3
FRM00167,Girish Gupta,Hasanpur,Moradabad,Uttar Pradesh,29.090001,78.619886,Maize,Residue,1052.5,2026-08-19,Morning,Yes,Mini Truck,18.1
FRM00168,Brijlal Sonar,Naultha,Panipat,Haryana,29.605522,77.146126,Paddy,Straw,1058.7,2026-08-21,Evening,Yes,Mini Truck,10.8
FRM00169,Ramlal Singh,Bilhaur,Kanpur,Uttar Pradesh,26.624717,80.203014,Sugarcane,Bagasse,1172.5,2026-07-26,Evening,Yes,Pickup Van,15.8
FRM00170,Giridhar Baghel,Fatehganj,Bareilly,Uttar Pradesh,28.501231,79.127821,Paddy,Straw,877.9,2026-08-11,Morning,No,Tractor,19.9
FRM00171,Ramnarayan Bind,Nandgaon,Mathura,Uttar Pradesh,27.240611,77.836016,Wheat,Straw,1799.0,2026-08-23,Afternoon,Yes,Mini Truck,15.6
FRM00172,Deepak Bansal,Akrabad,Aligarh,Uttar Pradesh,27.953582,78.020336,Wheat,Straw,385.6,2026-08-20,Morning,No,Bullock Cart,24.6
FRM00173,Ramnarayan Sahu,Shikarpur,Bulandshahr,Uttar Pradesh,28.276743,77.916919,Wheat,Straw,790.4,2026-08-23,Evening,No,Tractor,12.7
FRM00174,Vinod Bind,Saidabad,Prayagraj,Uttar Pradesh,25.440176,81.920824,Paddy,Straw,1156.5,2026-07-26,Morning,Yes,Mini Truck,20.0
FRM00175,Jagram Rastogi,Machhara,Meerut,Uttar Pradesh,29.029176,77.654902,Bajra,Residue,357.6,2026-08-12,Afternoon,Yes,Pickup Van,23.6
FRM00176,Devendra Yadav,Kithor,Meerut,Uttar Pradesh,28.779712,77.678892,Paddy,Straw,1717.6,2026-08-23,Morning,Yes,Mini Truck,23.0
FRM00177,Badri Dubey,Goindwal,Amritsar,Punjab,31.877679,74.77862,Wheat,Straw,920.2,2026-08-06,Morning,No,Bullock Cart,10.5
FRM00178,Harishchandra Mishra,Shamli,Muzaffarnagar,Uttar Pradesh,29.389248,77.402871,Sugarcane,Bagasse,1945.2,2026-07-29,Afternoon,Yes,Tractor,17.5
FRM00179,Ramlal Jain,Dighal,Rohtak,Haryana,28.927058,76.561477,Paddy,Straw,803.5,2026-07-26,Morning,Yes,Pickup Van,18.3
FRM00180,Umesh Lodhi,Nichlaul,Gorakhpur,Uttar Pradesh,26.857692,83.349617,Mustard,Stalk,726.1,2026-08-06,Morning,Yes,Pickup Van,20.0
FRM00181,Bharat Thakur,Rohania,Varanasi,Uttar Pradesh,25.218882,83.094366,Mustard,Stalk,519.4,2026-08-17,Afternoon,No,Tractor,21.6
FRM00182,Vinod Patel,Behat,Saharanpur,Uttar Pradesh,30.351202,77.659201,Paddy,Straw,1085.3,2026-08-17,Afternoon,Yes,Tractor,17.9
FRM00183,Hariom Rajput,Gola Bazar,Gorakhpur,Uttar Pradesh,26.767386,83.626081,Wheat,Straw,1669.9,2026-08-14,Evening,Yes,Tractor,24.4
FRM00184,Kailash Kumar,Akrabad,Aligarh,Uttar Pradesh,27.859832,77.888929,Bajra,Residue,1153.0,2026-08-20,Morning,No,Bullock Cart,16.9
FRM00185,Arvind Jain,Bakshi Ka Talab,Lucknow,Uttar Pradesh,26.936368,80.809776,Paddy,Straw,1009.2,2026-08-13,Evening,Yes,Mini Truck,14.3
FRM00186,Pramod Shukla,Bilhaur,Kanpur,Uttar Pradesh,26.703006,80.342422,Paddy,Straw,1355.5,2026-08-03,Morning,Yes,Mini Truck,17.1
FRM00187,Deepak Vishwakarma,Etmadpur,Agra,Uttar Pradesh,27.2701,78.072708,Cotton,Stalk,377.7,2026-08-19,Afternoon,Yes,Bullock Cart,14.0
FRM00188,Rajesh Soni,Mawana,Meerut,Uttar Pradesh,28.929522,77.546686,Cotton,Stalk,1044.0,2026-07-27,Afternoon,Yes,Mini Truck,20.9
FRM00189,Dharmendra Mittal,Nandgaon,Mathura,Uttar Pradesh,27.59007,77.855079,Cotton,Stalk,464.4,2026-07-28,Evening,No,Tractor,24.6
FRM00190,Suresh Joshi,Rajpura,Sambhal,Uttar Pradesh,28.547356,78.575419,Cotton,Stalk,408.4,2026-08-15,Morning,Yes,Pickup Van,17.2
FRM00191,Umesh Maheshwari,Pharenda,Gorakhpur,Uttar Pradesh,26.765074,83.05735,Mustard,Stalk,369.3,2026-08-12,Afternoon,No,Bullock Cart,17.6
FRM00192,Phool Kumhar,Anupshahr,Bulandshahr,Uttar Pradesh,28.464633,77.627731,Sugarcane,Bagasse,1956.3,2026-08-07,Morning,Yes,Tractor,8.9
FRM00193,Rajkumar Bansal,Sidhwan Bet,Ludhiana,Punjab,30.626386,76.065644,Cotton,Stalk,961.9,2026-08-01,Afternoon,Yes,Tractor,15.7
FRM00194,Shyamlal Patel,Bansgaon,Gorakhpur,Uttar Pradesh,26.509732,83.608565,Maize,Residue,1098.4,2026-07-29,Afternoon,Yes,Mini Truck,9.4
FRM00195,Narendra Sahu,Sarsawa,Saharanpur,Uttar Pradesh,29.984007,77.558668,Sugarcane,Bagasse,1594.3,2026-07-27,Morning,Yes,Mini Truck,9.7
FRM00196,Dharmendra Prajapati,Saiyan,Agra,Uttar Pradesh,27.391682,78.14381,Cotton,Stalk,456.9,2026-08-03,Afternoon,Yes,Tractor,14.5
FRM00197,Ajay Sahu,Madlauda,Panipat,Haryana,29.584473,76.936785,Cotton,Stalk,286.5,2026-08-02,Afternoon,Yes,Tractor,12.6
FRM00198,Yogesh Chauhan,Charthawal,Muzaffarnagar,Uttar Pradesh,29.506463,77.546318,Maize,Residue,794.1,2026-08-08,Morning,Yes,Tractor,18.5
FRM00199,Omprakash Tripathi,Salempur,Hathras,Uttar Pradesh,27.4145,78.224088,Wheat,Straw,1658.6,2026-08-13,Morning,Yes,Mini Truck,22.6
FRM00200,Hariom Rai,Bithoor,Kanpur,Uttar Pradesh,26.538424,80.512995,Wheat,Straw,1435.7,2026-08-12,Morning,Yes,Tractor,16.3
FRM00201,Bankey Saxena,Ramnagar,Bareilly,Uttar Pradesh,28.488554,79.375118,Paddy,Straw,1428.2,2026-08-17,Afternoon,No,Tractor,8.5
FRM00202,Umesh Gupta,Hathwant,Firozabad,Uttar Pradesh,27.379103,78.497809,Cotton,Stalk,253.1,2026-08-02,Evening,Yes,Mini Truck,13.1
FRM00203,Dharmendra Bind,Manak Nagar,Lucknow,Uttar Pradesh,26.603945,80.774599,Sugarcane,Bagasse,1864.7,2026-08-11,Morning,Yes,Tractor,19.8
FRM00204,Yogesh Maheshwari,Meja,Prayagraj,Uttar Pradesh,25.51847,81.796988,Cotton,Stalk,490.5,2026-07-26,Evening,No,Bullock Cart,19.0
FRM00205,Yogesh Lodhi,Rampur Maniharan,Saharanpur,Uttar Pradesh,29.995109,77.455313,Wheat,Straw,1094.8,2026-08-12,Evening,Yes,Mini Truck,16.8
FRM00206,Rakesh Rajput,Sakit,Etah,Uttar Pradesh,27.408849,78.570129,Bajra,Residue,631.0,2026-08-23,Morning,Yes,Bullock Cart,13.0
FRM00207,Brijlal Tiwari,Titron,Saharanpur,Uttar Pradesh,29.837162,77.583716,Wheat,Straw,330.6,2026-08-08,Afternoon,Yes,Tractor,20.3
FRM00208,Deepak Dubey,Baldeo,Mathura,Uttar Pradesh,27.445903,77.743927,Mustard,Stalk,766.4,2026-08-11,Morning,Yes,Mini Truck,16.8
FRM00209,Bharat Joshi,Barnahal,Mainpuri,Uttar Pradesh,27.169142,78.946468,Wheat,Straw,1514.2,2026-08-08,Evening,Yes,Tractor,23.0
FRM00210,Bhola Nishad,Bhopa,Muzaffarnagar,Uttar Pradesh,29.383312,77.40954,Paddy,Straw,1595.2,2026-08-04,Morning,Yes,Tractor,11.2
FRM00211,Bankey Agarwal,Bhadohi,Varanasi,Uttar Pradesh,25.144571,82.767113,Wheat,Straw,361.3,2026-08-08,Evening,Yes,Mini Truck,14.0
FRM00212,Brijesh Vishwakarma,Bhagwatipur,Rohtak,Haryana,28.737994,76.50641,Paddy,Straw,688.6,2026-08-16,Morning,Yes,Mini Truck,11.1
FRM00213,Ramesh Nishad,Faridpur,Bareilly,Uttar Pradesh,28.478612,79.691707,Sugarcane,Bagasse,1132.4,2026-08-04,Afternoon,Yes,Pickup Van,10.4
FRM00214,Ravi Sharma,Gangiri,Aligarh,Uttar Pradesh,27.692966,78.081012,Wheat,Straw,1703.8,2026-07-27,Evening,Yes,Pickup Van,16.3
FRM00215,Jitendra Thakur,Purqazi,Muzaffarnagar,Uttar Pradesh,29.369441,77.683635,Sugarcane,Bagasse,1613.3,2026-08-10,Morning,Yes,Tractor,16.4
FRM00216,Mahesh Maurya,Kashi Vidyapeeth,Varanasi,Uttar Pradesh,25.332003,82.636316,Sugarcane,Bagasse,1982.6,2026-08-20,Evening,Yes,Tractor,9.7
FRM00217,Kamlesh Kashyap,Kairana,Muzaffarnagar,Uttar Pradesh,29.521079,77.651638,Maize,Residue,431.7,2026-08-12,Evening,Yes,Pickup Van,21.8
FRM00218,Ravi Saxena,Gabhana,Aligarh,Uttar Pradesh,27.973735,78.179375,Maize,Residue,898.1,2026-08-13,Evening,Yes,Bullock Cart,17.0
FRM00219,Bhola Verma,Pipraich,Gorakhpur,Uttar Pradesh,26.990327,83.302365,Paddy,Straw,1400.2,2026-07-26,Afternoon,Yes,Tractor,15.0
FRM00220,Chandrabhan Agrawal,Pilkhuwa,Meerut,Uttar Pradesh,28.894294,77.341834,Sugarcane,Bagasse,1281.6,2026-08-07,Afternoon,Yes,Mini Truck,12.6
FRM00221,Kamlesh Jain,Pinahat,Agra,Uttar Pradesh,27.015973,77.992282,Sugarcane,Bagasse,1129.7,2026-08-21,Evening,Yes,Bullock Cart,17.9
FRM00222,Surendra Verma,Bilari,Moradabad,Uttar Pradesh,29.022086,78.521107,Paddy,Straw,887.4,2026-08-02,Afternoon,No,Tractor,11.6
FRM00223,Deepak Kumar,Jungle Kaudia,Gorakhpur,Uttar Pradesh,26.577814,83.390087,Paddy,Straw,1201.9,2026-07-25,Morning,No,Tractor,22.2
FRM00224,Omprakash Maheshwari,Mehgaon,Gwalior,Madhya Pradesh,26.273626,78.128572,Wheat,Straw,837.9,2026-07-30,Morning,Yes,Tractor,23.4
FRM00225,Mukesh Tiwari,Sardhana,Meerut,Uttar Pradesh,28.809948,77.447862,Paddy,Straw,324.7,2026-08-10,Evening,Yes,Tractor,18.1
FRM00226,Umesh Agrawal,Biaora,Rajgarh,Madhya Pradesh,23.941456,76.671457,Wheat,Straw,315.3,2026-07-28,Afternoon,Yes,Tractor,21.7
FRM00227,Shyamlal Chaudhary,Jasrana,Firozabad,Uttar Pradesh,27.285316,78.268684,Paddy,Straw,1101.3,2026-07-30,Afternoon,Yes,Tractor,18.4
FRM00228,Sunil Verma,Dighal,Rohtak,Haryana,28.794765,76.516572,Paddy,Straw,360.7,2026-08-12,Evening,Yes,Bullock Cart,20.8
FRM00229,Anil Joshi,Daurala,Meerut,Uttar Pradesh,28.89163,77.58726,Cotton,Stalk,768.4,2026-08-16,Morning,No,Bullock Cart,21.2
FRM00230,Kamlesh Lohar,Sewapuri,Varanasi,Uttar Pradesh,24.986205,82.954048,Cotton,Stalk,962.2,2026-08-01,Afternoon,Yes,Tractor,21.5
FRM00231,Kailash Baghel,Sonkh,Mathura,Uttar Pradesh,27.513271,77.65615,Bajra,Residue,245.2,2026-08-12,Afternoon,Yes,Mini Truck,22.6
FRM00232,Narendra Agrawal,Jagraon,Ludhiana,Punjab,30.905683,75.820906,Paddy,Straw,545.2,2026-08-19,Afternoon,Yes,Mini Truck,23.7
FRM00233,Rakesh Bind,Manak Nagar,Lucknow,Uttar Pradesh,26.818872,80.857118,Sugarcane,Bagasse,559.6,2026-07-27,Evening,No,Bullock Cart,9.4
FRM00234,Lokesh Lodhi,Rampur Maniharan,Saharanpur,Uttar Pradesh,29.677362,77.370556,Wheat,Straw,959.3,2026-08-01,Morning,Yes,Bullock Cart,24.2
FRM00235,Hariom Khandelwal,Handia,Prayagraj,Uttar Pradesh,25.714493,81.946692,Paddy,Straw,1332.6,2026-07-30,Afternoon,No,Bullock Cart,19.9
FRM00236,Brijlal Vishwakarma,Jansath,Muzaffarnagar,Uttar Pradesh,29.270811,77.918492,Maize,Residue,265.3,2026-08-04,Afternoon,Yes,Tractor,23.3
FRM00237,Lokesh Dubey,Phulpur,Prayagraj,Uttar Pradesh,25.196714,81.852088,Sugarcane,Bagasse,1263.7,2026-08-02,Morning,Yes,Mini Truck,14.3
FRM00238,Yogendra Garg,Khurja,Bulandshahr,Uttar Pradesh,28.703603,77.854489,Wheat,Straw,1022.8,2026-07-29,Morning,No,Bullock Cart,14.5
FRM00239,Rajesh Shukla,Dibai,Bulandshahr,Uttar Pradesh,28.291314,77.913842,Mustard,Stalk,387.9,2026-08-12,Afternoon,Yes,Mini Truck,22.0
FRM00240,Ramesh Thakur,Pilkhuwa,Meerut,Uttar Pradesh,28.923471,77.700331,Paddy,Straw,944.2,2026-08-21,Afternoon,Yes,Mini Truck,12.8
FRM00241,Hariom Pathak,Daurala,Meerut,Uttar Pradesh,28.827758,77.639962,Wheat,Straw,831.3,2026-08-18,Morning,Yes,Mini Truck,24.5
FRM00242,Shyamlal Khandelwal,Akrabad,Aligarh,Uttar Pradesh,27.932479,78.072134,Wheat,Straw,1703.2,2026-08-04,Morning,Yes,Tractor,22.9
FRM00243,Shyamlal Mishra,Sarsawa,Saharanpur,Uttar Pradesh,30.077203,77.526983,Paddy,Straw,1674.0,2026-08-10,Afternoon,Yes,Tractor,23.3
FRM00244,Giridhar Rai,Pharenda,Gorakhpur,Uttar Pradesh,26.475957,83.363489,Paddy,Straw,1108.5,2026-07-29,Morning,Yes,Pickup Van,15.4
FRM00245,Pradeep Lodhi,Kanth,Moradabad,Uttar Pradesh,28.824528,78.620823,Wheat,Straw,1895.6,2026-08-18,Evening,Yes,Tractor,10.3
FRM00246,Brijlal Mittal,Nakur,Saharanpur,Uttar Pradesh,30.104729,77.675593,Sugarcane,Bagasse,1087.7,2026-07-27,Morning,No,Tractor,22.5
FRM00247,Rajkumar Singh,Handia,Prayagraj,Uttar Pradesh,25.521731,82.230969,Paddy,Straw,597.2,2026-08-10,Morning,No,Tractor,14.0
FRM00248,Vinod Verma,Sahnewal,Ludhiana,Punjab,31.056692,75.655542,Wheat,Straw,1004.8,2026-07-29,Morning,Yes,Pickup Van,21.7
FRM00249,Bankey Verma,Mawana,Meerut,Uttar Pradesh,28.737473,77.884499,Sugarcane,Bagasse,740.0,2026-07-25,Morning,Yes,Mini Truck,21.8
FRM00250,Suresh Patel,Fatehpur Sikri,Agra,Uttar Pradesh,27.385499,77.710116,Paddy,Straw,937.6,2026-08-12,Afternoon,No,Tractor,10.9
FRM00251,Devendra Sahu,Amroha,Moradabad,Uttar Pradesh,28.895328,78.880942,Wheat,Straw,975.1,2026-08-13,Evening,Yes,Mini Truck,10.5
FRM00252,Hariom Singh,Panwari,Sambhal,Uttar Pradesh,28.532401,78.576537,Paddy,Straw,519.1,2026-08-10,Morning,No,Bullock Cart,23.0
FRM00253,Manish Dubey,Karahal,Rajgarh,Madhya Pradesh,24.040184,76.495342,Maize,Residue,581.6,2026-08-04,Afternoon,Yes,Tractor,17.6
FRM00254,Jitendra Goyal,Barsana,Mathura,Uttar Pradesh,27.545293,77.541781,Sugarcane,Bagasse,1603.6,2026-07-30,Morning,Yes,Tractor,25.0
FRM00255,Omprakash Rajput,Nandgaon,Mathura,Uttar Pradesh,27.615543,77.670908,Wheat,Straw,1702.6,2026-07-30,Morning,Yes,Pickup Van,22.4
FRM00256,Mahesh Mishra,Sanoli,Panipat,Haryana,29.620195,77.004568,Sugarcane,Bagasse,1257.3,2026-08-19,Afternoon,Yes,Tractor,11.2
FRM00257,Badri Rastogi,Barsana,Mathura,Uttar Pradesh,27.46421,77.652766,Paddy,Straw,1668.6,2026-07-29,Afternoon,Yes,Bullock Cart,11.4
FRM00258,Ravindra Pandey,Baldeo,Mathura,Uttar Pradesh,27.656222,77.892497,Maize,Residue,1285.1,2026-07-27,Afternoon,Yes,Mini Truck,22.6
FRM00259,Ravindra Shukla,Titron,Saharanpur,Uttar Pradesh,29.944282,77.332982,Cotton,Stalk,291.6,2026-08-16,Evening,No,Tractor,24.5
FRM00260,Fullu Kumhar,Faridpur,Bareilly,Uttar Pradesh,28.350228,79.264182,Maize,Residue,1428.3,2026-08-06,Evening,Yes,Mini Truck,24.1
FRM00261,Mukesh Maurya,Modinagar,Meerut,Uttar Pradesh,29.194326,77.962134,Wheat,Straw,741.1,2026-07-27,Evening,Yes,Pickup Van,18.8
FRM00262,Chandrabhan Sahu,Sonkh,Mathura,Uttar Pradesh,27.559816,77.934124,Wheat,Straw,349.9,2026-08-06,Afternoon,No,Bullock Cart,8.0
FRM00263,Bankey Sharma,Ghatampur,Kanpur,Uttar Pradesh,26.268071,80.505437,Maize,Residue,1204.2,2026-08-18,Evening,Yes,Mini Truck,17.8
FRM00264,Arvind Garg,Shahpur,Muzaffarnagar,Uttar Pradesh,29.568161,77.756537,Paddy,Straw,320.0,2026-07-27,Afternoon,Yes,Mini Truck,24.0
FRM00265,Ramlal Bind,Nandgaon,Mathura,Uttar Pradesh,27.590695,77.636516,Paddy,Straw,362.0,2026-07-31,Afternoon,No,Bullock Cart,11.5
FRM00266,Jagram Jain,Shamli,Muzaffarnagar,Uttar Pradesh,29.447338,77.834868,Wheat,Straw,1166.9,2026-07-26,Afternoon,Yes,Tractor,16.3
FRM00267,Devendra Jain,Meja,Prayagraj,Uttar Pradesh,25.346148,81.857438,Paddy,Straw,666.9,2026-08-21,Morning,Yes,Tractor,9.4
FRM00268,Ajay Vishwakarma,Teetron,Muzaffarnagar,Uttar Pradesh,29.363817,77.573695,Mustard,Stalk,432.5,2026-08-02,Afternoon,Yes,Tractor,15.6
FRM00269,Umesh Mallah,Vrindavan,Mathura,Uttar Pradesh,27.496047,77.414038,Cotton,Stalk,989.0,2026-08-18,Evening,Yes,Tractor,15.0
FRM00270,Pradeep Shukla,Malihabad,Lucknow,Uttar Pradesh,26.756458,80.95976,Sugarcane,Bagasse,1830.8,2026-08-15,Evening,Yes,Bullock Cart,21.6
FRM00271,Pappu Lohar,Samrala,Ludhiana,Punjab,30.969635,75.977044,Paddy,Straw,877.4,2026-08-07,Morning,No,Bullock Cart,24.8
FRM00272,Virendra Sahu,Shahpur,Muzaffarnagar,Uttar Pradesh,29.631002,77.779392,Sugarcane,Bagasse,1756.3,2026-08-23,Morning,Yes,Mini Truck,16.8
FRM00273,Chandrabhan Rajput,Saiyan,Agra,Uttar Pradesh,27.329185,78.216989,Maize,Residue,1415.5,2026-08-12,Morning,Yes,Pickup Van,23.7
FRM00274,Mahesh Rai,Billari,Sambhal,Uttar Pradesh,28.569328,78.751092,Cotton,Stalk,141.2,2026-07-29,Evening,No,Bullock Cart,12.7
FRM00275,Badri Mittal,Raza Nagar,Sambhal,Uttar Pradesh,28.54039,78.649761,Mustard,Stalk,907.3,2026-08-20,Afternoon,Yes,Pickup Van,8.3
FRM00276,Ramkumar Maurya,Kanth,Moradabad,Uttar Pradesh,28.962607,78.751655,Bajra,Residue,587.4,2026-08-02,Evening,Yes,Mini Truck,22.0
FRM00277,Brijesh Agrawal,Machhara,Meerut,Uttar Pradesh,29.131836,77.412548,Mustard,Stalk,838.9,2026-07-30,Morning,Yes,Mini Truck,16.8
FRM00278,Ramkumar Bajpai,Mursan,Hathras,Uttar Pradesh,27.617799,78.032767,Mustard,Stalk,280.7,2026-07-26,Afternoon,Yes,Tractor,9.0
FRM00279,Yogendra Rajput,Baheri,Bareilly,Uttar Pradesh,28.170917,79.475242,Cotton,Stalk,366.1,2026-08-08,Morning,No,Bullock Cart,16.3
FRM00280,Shivkumar Joshi,Rampur Maniharan,Saharanpur,Uttar Pradesh,30.048978,77.414143,Wheat,Straw,865.1,2026-08-12,Morning,No,Bullock Cart,10.8
FRM00281,Anil Garg,Shamli,Muzaffarnagar,Uttar Pradesh,29.443018,77.727466,Sugarcane,Bagasse,524.9,2026-08-19,Morning,Yes,Mini Truck,10.9
FRM00282,Ravindra Pandey,Patti,Amritsar,Punjab,31.519322,74.728714,Mustard,Stalk,513.1,2026-08-03,Evening,Yes,Mini Truck,11.7
FRM00283,Bhola Bajpai,Mat,Mathura,Uttar Pradesh,27.612056,77.483514,Cotton,Stalk,428.3,2026-07-27,Afternoon,No,Bullock Cart,9.8
FRM00284,Ramlal Singh,Charthawal,Muzaffarnagar,Uttar Pradesh,29.442598,77.803595,Mustard,Stalk,824.9,2026-08-13,Afternoon,Yes,Mini Truck,21.6
FRM00285,Shivkumar Bind,Gursarai,Jhansi,Uttar Pradesh,25.584012,78.566343,Wheat,Straw,1513.0,2026-08-12,Morning,Yes,Pickup Van,17.9
FRM00286,Bankey Prajapati,Garautha,Jhansi,Uttar Pradesh,25.355229,78.683315,Mustard,Stalk,888.8,2026-07-28,Afternoon,Yes,Tractor,11.1
FRM00287,Girish Dwivedi,Sakit,Etah,Uttar Pradesh,27.651309,78.870127,Cotton,Stalk,344.5,2026-08-21,Afternoon,Yes,Pickup Van,11.8
FRM00288,Bhola Bansal,Jungle Kaudia,Gorakhpur,Uttar Pradesh,26.663058,83.395802,Mustard,Stalk,625.2,2026-07-27,Afternoon,No,Bullock Cart,24.1
FRM00289,Rajkumar Agrawal,Faridpur,Bareilly,Uttar Pradesh,28.347051,79.494026,Paddy,Straw,520.5,2026-08-12,Afternoon,Yes,Pickup Van,15.0
FRM00290,Ganesh Verma,Jagner,Agra,Uttar Pradesh,27.149873,78.071829,Wheat,Straw,1558.2,2026-08-18,Morning,Yes,Pickup Van,10.9
FRM00291,Virendra Tripathi,Koraon,Prayagraj,Uttar Pradesh,25.29993,81.695107,Wheat,Straw,219.8,2026-08-05,Morning,No,Bullock Cart,11.4
FRM00292,Jagram Sharma,Mahavan,Mathura,Uttar Pradesh,27.776944,77.681074,Cotton,Stalk,478.8,2026-08-06,Evening,Yes,Tractor,10.2
FRM00293,Kailash Tripathi,Bhopa,Muzaffarnagar,Uttar Pradesh,29.401068,77.981585,Sugarcane,Bagasse,1037.2,2026-07-29,Afternoon,No,Bullock Cart,19.7
FRM00294,Girish Garg,Atrauli,Aligarh,Uttar Pradesh,28.164149,77.911321,Wheat,Straw,1495.3,2026-08-17,Morning,Yes,Tractor,10.2
FRM00295,Pradeep Patel,Moth,Jhansi,Uttar Pradesh,25.440527,78.78484,Cotton,Stalk,152.8,2026-08-20,Morning,Yes,Tractor,9.8
FRM00296,Manish Mittal,Etmadpur,Agra,Uttar Pradesh,27.171347,78.319209,Cotton,Stalk,793.3,2026-08-15,Morning,Yes,Tractor,13.1
FRM00297,Virendra Tripathi,Bijauli,Aligarh,Uttar Pradesh,27.937389,78.015961,Paddy,Straw,382.4,2026-07-31,Evening,Yes,Tractor,9.8
FRM00298,Fullu Tiwari,Ramnagar,Bareilly,Uttar Pradesh,28.267253,79.493916,Sugarcane,Bagasse,653.1,2026-08-04,Morning,Yes,Mini Truck,23.9
FRM00299,Ravi Dwivedi,Shikohabad,Firozabad,Uttar Pradesh,27.124492,78.333655,Maize,Residue,205.1,2026-08-22,Afternoon,No,Bullock Cart,20.3
FRM00300,Chandrabhan Sharma,Bilhaur,Kanpur,Uttar Pradesh,26.550256,80.404629,Mustard,Stalk,424.2,2026-08-07,Evening,Yes,Pickup Van,19.5
FRM00301,Rajkumar Tiwari,Sonkh,Mathura,Uttar Pradesh,27.655377,77.866707,Wheat,Straw,959.8,2026-08-22,Evening,Yes,Pickup Van,18.6
FRM00302,Rajesh Srivastava,Meerganj,Bareilly,Uttar Pradesh,28.521859,79.393026,Cotton,Stalk,626.1,2026-08-22,Morning,Yes,Mini Truck,15.2
FRM00303,Pappu Khandelwal,Saiyan,Agra,Uttar Pradesh,27.37152,77.88656,Cotton,Stalk,299.4,2026-08-05,Evening,Yes,Mini Truck,14.5
FRM00304,Ramlal Vishwakarma,Ajnala,Amritsar,Punjab,31.770659,74.989669,Paddy,Straw,1248.0,2026-08-21,Evening,Yes,Pickup Van,8.2
FRM00305,Pappu Prajapati,Daurala,Meerut,Uttar Pradesh,28.68134,77.669843,Paddy,Straw,1258.7,2026-08-05,Evening,Yes,Tractor,12.2
FRM00306,Mukesh Bajpai,Asmoli,Sambhal,Uttar Pradesh,28.570984,78.557037,Sugarcane,Bagasse,1097.8,2026-07-30,Morning,No,Tractor,16.4
FRM00307,Sunil Tiwari,Nandgaon,Mathura,Uttar Pradesh,27.535282,77.921297,Maize,Residue,210.4,2026-08-12,Afternoon,Yes,Mini Truck,15.6
FRM00308,Chandrabhan Kewat,Chachoda,Rajgarh,Madhya Pradesh,24.01115,76.605608,Wheat,Straw,1180.7,2026-07-27,Evening,No,Bullock Cart,8.0
FRM00309,Arvind Garg,Gola Bazar,Gorakhpur,Uttar Pradesh,26.636051,83.190929,Wheat,Straw,250.4,2026-08-08,Afternoon,Yes,Mini Truck,11.8
FRM00310,Naresh Sharma,Bangra,Jhansi,Uttar Pradesh,25.430098,78.484356,Paddy,Straw,768.2,2026-08-19,Afternoon,Yes,Tractor,18.8
FRM00311,Ramkumar Garg,Panwari,Sambhal,Uttar Pradesh,28.353582,78.580551,Paddy,Straw,1177.4,2026-08-23,Afternoon,Yes,Pickup Van,11.2
FRM00312,Virendra Goyal,Nanauta,Saharanpur,Uttar Pradesh,29.970772,77.484343,Paddy,Straw,1626.8,2026-08-12,Evening,Yes,Mini Truck,15.8
FRM00313,Naresh Patel,Barsana,Mathura,Uttar Pradesh,27.799514,77.541506,Mustard,Stalk,803.0,2026-08-16,Evening,Yes,Pickup Van,23.5
FRM00314,Ravi Maurya,Gursarai,Jhansi,Uttar Pradesh,25.327224,78.473083,Wheat,Straw,1276.6,2026-08-01,Afternoon,Yes,Tractor,19.8
FRM00315,Ramkumar Joshi,Sultanganj,Mainpuri,Uttar Pradesh,27.366868,79.172104,Wheat,Straw,1447.8,2026-08-16,Evening,No,Bullock Cart,22.6
